t,carrier,carrier_name,month,year,covid,control,extra_mon,extra_tue,extra_wed,extra_thu,extra_fri,extra_sat,extra_sun,top30,fulldata,mon_ct,tue_ct,wed_ct,thu_ct,fri_ct,sat_ct,sun_ct,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,day_ct
91,AA,American Airlines Inc.,12,2010,0,0,0,0,1,1,1,0,0,1,1,4,4,5,5,5,4,4,36410.0,6066.0,1779.5,354.67,2319.0,15.65,1597.1699999999998,987.0,100.0,346267.0,111068.0,22290.0,113933.0,730.0,98246.0,899
91,AS,Alaska Airlines Inc.,12,2010,0,0,0,0,1,1,1,0,0,0,1,4,4,5,5,5,4,4,4519.0,808.0,227.24,29.62,249.17000000000002,1.81,300.15999999999997,49.0,23.0,39738.0,12547.0,1640.0,7208.0,82.0,18261.0,961
91,AS,Alaska Airlines Inc.,12,2010,0,0,0,0,1,1,1,0,0,1,1,4,4,5,5,5,4,4,6952.0,1248.0,303.04,22.47,591.43,4.5200000000000005,326.56,45.0,22.0,60705.0,16730.0,1389.0,22196.0,160.0,20230.0,589
91,B6,JetBlue Airways,12,2010,0,0,0,0,1,1,1,0,0,0,1,4,4,5,5,5,4,4,5591.0,1801.0,734.49,26.1,472.22,3.01,565.1899999999999,439.0,18.0,114968.0,51479.0,3547.0,18568.0,116.0,41258.0,806
91,B6,JetBlue Airways,12,2010,0,0,0,0,1,1,1,0,0,1,1,4,4,5,5,5,4,4,12521.0,4096.0,1314.59,34.44,1394.9,8.580000000000002,1343.53,1103.0,35.0,274183.0,95628.0,3566.0,73080.0,359.0,101550.0,651
91,CO,Continental Air Lines Inc.,12,2010,0,0,0,0,1,1,1,0,0,0,1,4,4,5,5,5,4,4,3833.0,880.0,348.45,67.38,247.29,5.5,211.35,81.0,8.0,45366.0,17522.0,5051.0,7583.0,133.0,15077.0,992
91,CO,Continental Air Lines Inc.,12,2010,0,0,0,0,1,1,1,0,0,1,1,4,4,5,5,5,4,4,17285.0,4311.0,1282.33,229.51,1818.67,27.220000000000002,953.3100000000001,572.0,43.0,262334.0,74561.0,20191.0,92227.0,690.0,74665.0,837
91,DL,Delta Air Lines Inc.,12,2010,0,0,0,0,1,1,1,0,0,0,1,4,4,5,5,5,4,4,13177.0,3262.0,1262.67,102.68,870.64,0.0,1026.03,527.0,38.0,171554.0,65328.0,7969.0,35191.0,0.0,63066.0,2635
91,DL,Delta Air Lines Inc.,12,2010,0,0,0,0,1,1,1,0,0,1,1,4,4,5,5,5,4,4,47763.0,11945.0,3505.37,380.33,4512.12,4.52,3542.69,2347.0,86.0,663132.0,211783.0,31517.0,200197.0,183.0,219452.0,930
91,EV,Atlantic Southeast Airlines,12,2010,0,0,0,0,1,1,1,0,0,0,1,4,4,5,5,5,4,4,14577.0,3602.0,1618.73,96.4,536.55,1.93,1348.42,626.0,33.0,240788.0,111858.0,12215.0,24455.0,64.0,92196.0,3162
91,EV,Atlantic Southeast Airlines,12,2010,0,0,0,0,1,1,1,0,0,1,1,4,4,5,5,5,4,4,13406.0,3243.0,649.02,179.19,749.36,6.2,1659.24,754.0,8.0,228672.0,50742.0,19663.0,35911.0,236.0,122120.0,527
91,F9,Frontier Airlines Inc.,12,2010,0,0,0,0,1,1,1,0,0,0,1,4,4,5,5,5,4,4,1421.0,282.0,64.17999999999999,3.36,94.0,0.0,120.47,8.0,1.0,13488.0,2783.0,151.0,3360.0,0.0,7194.0,620
91,F9,Frontier Airlines Inc.,12,2010,0,0,0,0,1,1,1,0,0,1,1,4,4,5,5,5,4,4,5035.0,1183.0,275.59,11.44,452.24,0.0,443.78,30.0,7.0,55147.0,13124.0,610.0,17225.0,0.0,24188.0,651
91,FL,AirTran Airways Corporation,12,2010,0,0,0,0,1,1,1,0,0,0,1,4,4,5,5,5,4,4,6991.0,1132.0,257.92,34.46,397.35,0.0,442.31,83.0,13.0,51824.0,10786.0,2775.0,13303.0,0.0,24960.0,1333
91,FL,AirTran Airways Corporation,12,2010,0,0,0,0,1,1,1,0,0,1,1,4,4,5,5,5,4,4,13836.0,2269.0,426.73,44.21,946.86,0.0,851.2099999999999,225.0,16.0,113540.0,19739.0,3508.0,41065.0,0.0,49228.0,682
91,HA,Hawaiian Airlines Inc.,12,2010,0,0,0,0,1,1,1,0,0,0,1,4,4,5,5,5,4,4,2598.0,270.0,150.59,6.22,3.38,1.0,108.82,4.0,4.0,10994.0,6369.0,160.0,65.0,25.0,4375.0,217
91,HA,Hawaiian Airlines Inc.,12,2010,0,0,0,0,1,1,1,0,0,1,1,4,4,5,5,5,4,4,2980.0,404.0,213.73,1.47,1.25,0.86,186.70000000000002,5.0,2.0,21352.0,12571.0,22.0,65.0,20.0,8674.0,248
91,MQ,American Eagle Airlines Inc.,12,2010,0,0,0,0,1,1,1,0,0,0,1,4,4,5,5,5,4,4,15126.0,3075.0,1112.6,244.13,917.33,25.52,775.37,682.0,46.0,147882.0,52557.0,16474.0,33891.0,1850.0,43110.0,3534
91,MQ,American Eagle Airlines Inc.,12,2010,0,0,0,0,1,1,1,0,0,1,1,4,4,5,5,5,4,4,21479.0,4360.0,857.53,230.43,1603.05,4.33,1664.6299999999999,1322.0,35.0,263210.0,70849.0,19250.0,80327.0,134.0,92650.0,589
91,OH,Comair Inc.,12,2010,0,0,0,0,1,1,1,0,0,0,1,4,4,5,5,5,4,4,6783.0,1830.0,684.09,197.01999999999998,692.51,2.57,253.76,424.0,18.0,108615.0,49338.0,17656.0,26738.0,91.0,14792.0,1891
91,OH,Comair Inc.,12,2010,0,0,0,0,1,1,1,0,0,1,1,4,4,5,5,5,4,4,5847.0,1832.0,543.11,160.99,894.26,2.26,231.41,551.0,10.0,102975.0,40884.0,12582.0,36978.0,63.0,12468.0,589
91,OO,SkyWest Airlines Inc.,12,2010,0,0,0,0,1,1,1,0,0,0,1,4,4,5,5,5,4,4,22249.0,7065.0,1912.88,133.94,1721.41,10.26,3286.55,971.0,172.0,416107.0,123489.0,11188.0,63513.0,680.0,217237.0,3906
91,OO,SkyWest Airlines Inc.,12,2010,0,0,0,0,1,1,1,0,0,1,1,4,4,5,5,5,4,4,28004.0,8337.0,1076.91,147.88,2835.38,11.83,4265.03,1276.0,81.0,533956.0,72953.0,15374.0,157322.0,487.0,287820.0,527
91,UA,United Air Lines Inc.,12,2010,0,0,0,0,1,1,1,0,0,0,1,4,4,5,5,5,4,4,3620.0,479.0,159.1,9.17,129.17,0.0,181.54,61.0,7.0,23319.0,8062.0,310.0,4278.0,0.0,10669.0,1426
91,UA,United Air Lines Inc.,12,2010,0,0,0,0,1,1,1,0,0,1,1,4,4,5,5,5,4,4,23999.0,3524.0,798.21,91.98,1547.82,0.0,1085.97,538.0,62.0,204194.0,47992.0,6022.0,75080.0,0.0,75100.0,868
91,US,US Airways Inc.,12,2010,0,0,0,0,1,1,1,0,0,0,1,4,4,5,5,5,4,4,5588.0,977.0,363.49,28.560000000000002,315.89,6.41,262.59,79.0,5.0,46838.0,18226.0,3195.0,11469.0,274.0,13674.0,1519
91,US,US Airways Inc.,12,2010,0,0,0,0,1,1,1,0,0,1,1,4,4,5,5,5,4,4,28912.0,5531.0,1484.37,114.49,2542.03,24.57,1365.51,727.0,33.0,282116.0,84435.0,9873.0,106466.0,804.0,80538.0,899
91,WN,Southwest Airlines Co.,12,2010,0,0,0,0,1,1,1,0,0,0,1,4,4,5,5,5,4,4,46443.0,14684.0,5124.52,219.93,1390.73,97.03999999999999,7851.77,653.0,89.0,680321.0,213024.0,13007.0,49233.0,2357.0,402700.0,1519
91,WN,Southwest Airlines Co.,12,2010,0,0,0,0,1,1,1,0,0,1,1,4,4,5,5,5,4,4,47654.0,14313.0,4186.47,396.41,2195.81,104.08,7430.23,1091.0,156.0,708610.0,187990.0,26419.0,96622.0,2764.0,394815.0,620
91,XE,ExpressJet Airlines Inc.,12,2010,0,0,0,0,1,1,1,0,0,0,1,4,4,5,5,5,4,4,14984.0,3618.0,1244.98,95.34,929.33,12.19,1336.22,553.0,38.0,199449.0,70213.0,7047.0,30523.0,394.0,91272.0,2883
91,XE,ExpressJet Airlines Inc.,12,2010,0,0,0,0,1,1,1,0,0,1,1,4,4,5,5,5,4,4,16142.0,3766.0,607.12,92.64,1810.73,11.11,1244.3999999999999,807.0,32.0,244363.0,44025.0,8340.0,110362.0,364.0,81272.0,620
91,YV,Mesa Airlines Inc.,12,2010,0,0,0,0,1,1,1,0,0,0,1,4,4,5,5,5,4,4,6083.0,1161.0,425.15,53.75,287.66,2.54,391.89,170.0,15.0,62830.0,24608.0,2742.0,9675.0,49.0,25756.0,2108
91,YV,Mesa Airlines Inc.,12,2010,0,0,0,0,1,1,1,0,0,1,1,4,4,5,5,5,4,4,7642.0,1301.0,195.59,27.84,420.5,1.69,655.39,242.0,11.0,74089.0,12240.0,1955.0,17258.0,53.0,42583.0,558
92,AA,American Airlines Inc.,1,2011,0,0,1,0,0,0,0,1,1,0,1,5,4,4,4,4,5,5,9466.0,1644.0,755.03,95.23,395.83,0.0,397.87,235.0,9.0,76287.0,37974.0,5119.0,12619.0,0.0,20575.0,1519
92,AA,American Airlines Inc.,1,2011,0,0,1,0,0,0,0,1,1,1,1,5,4,4,4,4,5,5,36685.0,6070.0,1965.72,382.35,2031.98,0.9500000000000001,1688.97,1255.0,89.0,330324.0,116587.0,24109.0,86388.0,51.0,103189.0,899
92,AS,Alaska Airlines Inc.,1,2011,0,0,1,0,0,0,0,1,1,0,1,5,4,4,4,4,5,5,4554.0,644.0,177.05,37.43,214.47,0.94,214.1,77.0,30.0,31978.0,9719.0,2001.0,6948.0,29.0,13281.0,961
92,AS,Alaska Airlines Inc.,1,2011,0,0,1,0,0,0,0,1,1,1,1,5,4,4,4,4,5,5,6822.0,860.0,229.61,12.86,425.12,0.82,191.60999999999999,43.0,15.0,42446.0,14770.0,742.0,15532.0,32.0,11370.0,589
92,B6,JetBlue Airways,1,2011,0,0,1,0,0,0,0,1,1,0,1,5,4,4,4,4,5,5,5214.0,1491.0,597.38,19.5,408.12,4.12,461.93,238.0,11.0,84144.0,36612.0,1380.0,15848.0,151.0,30153.0,806
92,B6,JetBlue Airways,1,2011,0,0,1,0,0,0,0,1,1,1,1,5,4,4,4,4,5,5,11907.0,3547.0,1098.63,32.260000000000005,1152.13,15.1,1248.9,682.0,16.0,211271.0,67433.0,2454.0,58302.0,479.0,82603.0,651
92,CO,Continental Air Lines Inc.,1,2011,0,0,1,0,0,0,0,1,1,0,1,5,4,4,4,4,5,5,3579.0,607.0,223.38,47.71,208.75,6.35,120.78999999999999,60.0,7.0,28771.0,9535.0,5382.0,6802.0,139.0,6913.0,1054
92,CO,Continental Air Lines Inc.,1,2011,0,0,1,0,0,0,0,1,1,1,1,5,4,4,4,4,5,5,16321.0,3405.0,970.47,180.18,1670.03,45.49,538.82,570.0,23.0,170992.0,50427.0,15840.0,69055.0,1297.0,34373.0,868
92,DL,Delta Air Lines Inc.,1,2011,0,0,1,0,0,0,0,1,1,0,1,5,4,4,4,4,5,5,12714.0,2247.0,847.6899999999999,62.85,681.04,0.0,655.41,739.0,22.0,104462.0,40560.0,3942.0,23508.0,0.0,36452.0,2542
92,DL,Delta Air Lines Inc.,1,2011,0,0,1,0,0,0,0,1,1,1,1,5,4,4,4,4,5,5,46714.0,9008.0,2470.23,287.19,3830.96,1.79,2417.83,3017.0,52.0,446690.0,148833.0,23706.0,133145.0,78.0,140928.0,930
92,EV,Atlantic Southeast Airlines,1,2011,0,0,1,0,0,0,0,1,1,0,1,5,4,4,4,4,5,5,14025.0,2676.0,1240.83,93.35,421.56,3.97,916.45,1200.0,37.0,182403.0,92108.0,7684.0,18203.0,132.0,64276.0,3193
92,EV,Atlantic Southeast Airlines,1,2011,0,0,1,0,0,0,0,1,1,1,1,5,4,4,4,4,5,5,13074.0,2504.0,539.39,93.55,577.68,2.51,1290.87,1309.0,11.0,169640.0,42999.0,9966.0,21011.0,109.0,95555.0,558
92,F9,Frontier Airlines Inc.,1,2011,0,0,1,0,0,0,0,1,1,0,1,5,4,4,4,4,5,5,1371.0,310.0,67.53999999999999,1.67,142.04,0.0,98.76,19.0,1.0,14516.0,3102.0,104.0,5828.0,0.0,5482.0,620
92,F9,Frontier Airlines Inc.,1,2011,0,0,1,0,0,0,0,1,1,1,1,5,4,4,4,4,5,5,4882.0,1145.0,289.75,12.69,500.41999999999996,0.0,342.11,36.0,7.0,57237.0,14534.0,783.0,20608.0,0.0,21312.0,651
92,FL,AirTran Airways Corporation,1,2011,0,0,1,0,0,0,0,1,1,0,1,5,4,4,4,4,5,5,6633.0,1143.0,330.7,18.57,348.88,0.0,444.8,319.0,24.0,65059.0,20235.0,2274.0,12706.0,0.0,29844.0,1333
92,FL,AirTran Airways Corporation,1,2011,0,0,1,0,0,0,0,1,1,1,1,5,4,4,4,4,5,5,12952.0,2084.0,433.90999999999997,36.68,842.26,0.0,771.1600000000001,789.0,19.0,118281.0,28300.0,4269.0,32480.0,0.0,53232.0,682
92,HA,Hawaiian Airlines Inc.,1,2011,0,0,1,0,0,0,0,1,1,0,1,5,4,4,4,4,5,5,2582.0,168.0,99.64,4.63,0.43,0.0,63.29,0.0,1.0,5833.0,3527.0,205.0,9.0,0.0,2092.0,217
92,HA,Hawaiian Airlines Inc.,1,2011,0,0,1,0,0,0,0,1,1,1,1,5,4,4,4,4,5,5,2967.0,318.0,221.71,3.73,0.52,0.13,91.91,2.0,2.0,14604.0,10709.0,255.0,29.0,3.0,3608.0,248
92,MQ,American Eagle Airlines Inc.,1,2011,0,0,1,0,0,0,0,1,1,0,1,5,4,4,4,4,5,5,15193.0,3046.0,1070.56,218.33,1050.13,0.0,706.86,541.0,26.0,138183.0,45502.0,15287.0,39140.0,0.0,38254.0,3534
92,MQ,American Eagle Airlines Inc.,1,2011,0,0,1,0,0,0,0,1,1,1,1,5,4,4,4,4,5,5,21639.0,4271.0,792.08,167.5,1659.32,0.84,1651.2800000000002,1102.0,20.0,251964.0,68651.0,15521.0,76856.0,21.0,90915.0,589
92,OO,SkyWest Airlines Inc.,1,2011,0,0,1,0,0,0,0,1,1,0,1,5,4,4,4,4,5,5,21878.0,5503.0,1506.94,110.63,1648.63,9.04,2227.83,688.0,116.0,311676.0,93870.0,8986.0,60533.0,228.0,148059.0,3906
92,OO,SkyWest Airlines Inc.,1,2011,0,0,1,0,0,0,0,1,1,1,1,5,4,4,4,4,5,5,27918.0,5947.0,863.3,117.67,2005.84,11.11,2949.08,866.0,60.0,370230.0,60063.0,12255.0,101231.0,378.0,196303.0,496
92,UA,United Air Lines Inc.,1,2011,0,0,1,0,0,0,0,1,1,0,1,5,4,4,4,4,5,5,3326.0,431.0,114.14,22.86,138.8,3.75,151.52,49.0,5.0,22265.0,6102.0,1318.0,4665.0,94.0,10086.0,1395
92,UA,United Air Lines Inc.,1,2011,0,0,1,0,0,0,0,1,1,1,1,5,4,4,4,4,5,5,22848.0,3025.0,648.95,89.83,1390.59,12.16,883.47,511.0,33.0,165890.0,40892.0,5443.0,62536.0,1310.0,55709.0,868
92,US,US Airways Inc.,1,2011,0,0,1,0,0,0,0,1,1,0,1,5,4,4,4,4,5,5,5579.0,880.0,305.19,12.719999999999999,375.26,2.84,184.03,235.0,14.0,39415.0,15362.0,1102.0,13416.0,85.0,9450.0,1550
92,US,US Airways Inc.,1,2011,0,0,1,0,0,0,0,1,1,1,1,5,4,4,4,4,5,5,29092.0,4714.0,1166.41,111.09,2335.4,22.39,1078.71,1505.0,56.0,228786.0,65502.0,10717.0,89732.0,752.0,62083.0,899
92,WN,Southwest Airlines Co.,1,2011,0,0,1,0,0,0,0,1,1,0,1,5,4,4,4,4,5,5,46025.0,11213.0,3867.53,160.54,1160.37,71.4,5953.14,628.0,96.0,466151.0,149618.0,8369.0,39213.0,2265.0,266686.0,1519
92,WN,Southwest Airlines Co.,1,2011,0,0,1,0,0,0,0,1,1,1,1,5,4,4,4,4,5,5,47348.0,11051.0,3247.38,281.9,1884.6200000000001,94.87,5542.219999999999,811.0,91.0,487767.0,136325.0,16289.0,71017.0,2642.0,261494.0,620
92,XE,ExpressJet Airlines Inc.,1,2011,0,0,1,0,0,0,0,1,1,0,1,5,4,4,4,4,5,5,13405.0,2502.0,904.02,99.78,768.3000000000001,22.89,707.08,449.0,28.0,127833.0,49780.0,8825.0,24036.0,732.0,44460.0,2914
92,XE,ExpressJet Airlines Inc.,1,2011,0,0,1,0,0,0,0,1,1,1,1,5,4,4,4,4,5,5,14258.0,2722.0,416.43,73.2,1438.35,8.71,785.29,623.0,15.0,155654.0,29261.0,8886.0,69191.0,220.0,48096.0,620
92,YV,Mesa Airlines Inc.,1,2011,0,0,1,0,0,0,0,1,1,0,1,5,4,4,4,4,5,5,5968.0,869.0,318.78,33.69,222.14000000000001,1.47,292.91,205.0,19.0,49286.0,19098.0,2268.0,7913.0,23.0,19984.0,2139
92,YV,Mesa Airlines Inc.,1,2011,0,0,1,0,0,0,0,1,1,1,1,5,4,4,4,4,5,5,7461.0,1033.0,161.32,28.849999999999998,321.11,2.64,519.09,331.0,9.0,61067.0,10355.0,1983.0,12885.0,59.0,35785.0,527
93,AA,American Airlines Inc.,2,2011,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,8580.0,2189.0,831.34,262.58,556.44,0.0,538.65,589.0,14.0,112199.0,44680.0,15868.0,20977.0,0.0,30674.0,1372
93,AA,American Airlines Inc.,2,2011,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,4,33233.0,7094.0,1922.06,520.79,2573.89,10.56,2066.6800000000003,2143.0,87.0,388706.0,115069.0,36056.0,109339.0,531.0,127711.0,812
93,AS,Alaska Airlines Inc.,2,2011,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4156.0,749.0,187.35,37.79,307.78000000000003,1.48,214.54,122.0,30.0,34017.0,10221.0,2553.0,9315.0,35.0,11893.0,868
93,AS,Alaska Airlines Inc.,2,2011,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,4,6235.0,910.0,220.76999999999998,17.71,430.25,2.78,238.50000000000003,42.0,5.0,42406.0,12827.0,889.0,14982.0,90.0,13618.0,532
93,B6,JetBlue Airways,2,2011,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4874.0,1369.0,494.15,9.26,418.62,3.14,443.84000000000003,200.0,38.0,77320.0,29216.0,877.0,15998.0,106.0,31123.0,728
93,B6,JetBlue Airways,2,2011,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,4,11108.0,3242.0,885.51,16.42,1296.39,5.22,1038.47,615.0,46.0,190742.0,57218.0,1656.0,61443.0,200.0,70225.0,588
93,CO,Continental Air Lines Inc.,2,2011,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,3343.0,584.0,203.65,22.14,234.21,4.59,119.42,147.0,13.0,30542.0,10162.0,2190.0,8700.0,160.0,9330.0,980
93,CO,Continental Air Lines Inc.,2,2011,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,4,15093.0,2929.0,717.4300000000001,107.82,1609.21,19.18,475.40999999999997,813.0,27.0,148432.0,38178.0,11110.0,67805.0,480.0,30859.0,784
93,DL,Delta Air Lines Inc.,2,2011,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,11532.0,1901.0,698.07,66.78,531.64,1.0,603.56,329.0,36.0,97005.0,36868.0,5729.0,18465.0,59.0,35884.0,2212
93,DL,Delta Air Lines Inc.,2,2011,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,4,42312.0,7784.0,2076.76,215.82,3466.8,0.93,2023.69,1465.0,75.0,417280.0,138680.0,18744.0,131727.0,39.0,128090.0,840
93,EV,Atlantic Southeast Airlines,2,2011,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,12997.0,2418.0,1104.34,81.36,419.23,3.35,809.79,523.0,47.0,144769.0,70081.0,7442.0,17475.0,88.0,49683.0,2828
93,EV,Atlantic Southeast Airlines,2,2011,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,4,11738.0,2146.0,436.85,86.5,557.14,4.75,1060.75,554.0,23.0,134883.0,31502.0,7794.0,24052.0,114.0,71421.0,476
93,F9,Frontier Airlines Inc.,2,2011,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,1248.0,296.0,68.02,2.87,143.95999999999998,0.0,81.14,46.0,2.0,13280.0,2812.0,158.0,5512.0,0.0,4798.0,560
93,F9,Frontier Airlines Inc.,2,2011,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,4,4597.0,1171.0,238.76999999999998,18.09,625.07,0.0,289.07,90.0,3.0,54690.0,12087.0,1597.0,22420.0,0.0,18586.0,588
93,FL,AirTran Airways Corporation,2,2011,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,6129.0,856.0,171.48,11.92,321.79,0.0,350.82,177.0,15.0,41438.0,7833.0,1152.0,10448.0,0.0,22005.0,1204
93,FL,AirTran Airways Corporation,2,2011,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,4,11827.0,1744.0,299.24,24.77,831.0,0.0,588.97,310.0,22.0,94691.0,16506.0,2628.0,33905.0,0.0,41652.0,616
93,HA,Hawaiian Airlines Inc.,2,2011,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,2348.0,142.0,94.18,0.0,0.0,0.0,47.82,3.0,1.0,4998.0,3005.0,0.0,0.0,0.0,1993.0,196
93,HA,Hawaiian Airlines Inc.,2,2011,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,4,2704.0,267.0,160.67000000000002,0.2,1.0,0.0,105.13,3.0,0.0,11369.0,7250.0,6.0,18.0,0.0,4095.0,224
93,MQ,American Eagle Airlines Inc.,2,2011,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,13836.0,3570.0,1150.3,469.38,991.3,0.0,959.04,1621.0,44.0,203433.0,58916.0,36531.0,47957.0,0.0,60029.0,3220
93,MQ,American Eagle Airlines Inc.,2,2011,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,4,19687.0,4891.0,918.3100000000001,243.32,1686.39,1.4100000000000001,2041.58,2344.0,29.0,324322.0,82582.0,25603.0,84891.0,53.0,131193.0,532
93,OO,SkyWest Airlines Inc.,2,2011,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,19652.0,4429.0,1260.63,76.04,1320.74,7.37,1764.22,901.0,104.0,240814.0,73713.0,7494.0,47700.0,219.0,111688.0,3584
93,OO,SkyWest Airlines Inc.,2,2011,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,4,25365.0,5015.0,765.95,97.97,1773.1599999999999,4.76,2373.2,1072.0,46.0,301113.0,52123.0,8081.0,92446.0,144.0,148319.0,532
93,UA,United Air Lines Inc.,2,2011,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,3023.0,494.0,122.97,17.27,172.79999999999998,0.0,180.96,104.0,2.0,25394.0,7093.0,1019.0,6437.0,0.0,10845.0,1260
93,UA,United Air Lines Inc.,2,2011,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,4,21057.0,3510.0,741.09,80.72,1671.6299999999999,0.0,1016.58,845.0,24.0,189587.0,49496.0,7507.0,66003.0,0.0,66581.0,784
93,US,US Airways Inc.,2,2011,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,5124.0,828.0,283.1,13.49,300.75,8.56,222.07,64.0,11.0,33721.0,12803.0,755.0,9323.0,244.0,10596.0,1400
93,US,US Airways Inc.,2,2011,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,4,26594.0,4636.0,1093.43,93.94,2444.34,13.44,990.8399999999999,611.0,49.0,210881.0,60524.0,8640.0,87515.0,559.0,53643.0,812
93,WN,Southwest Airlines Co.,2,2011,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,42037.0,9475.0,2881.28,149.74,1167.72,55.68,5220.49,1610.0,156.0,440523.0,124771.0,11549.0,41982.0,1801.0,260420.0,1372
93,WN,Southwest Airlines Co.,2,2011,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,4,43240.0,9323.0,2324.55,189.19,2014.27,44.71,4750.23,1287.0,54.0,454778.0,107732.0,12856.0,81550.0,1575.0,251065.0,560
93,XE,ExpressJet Airlines Inc.,2,2011,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,14555.0,3483.0,1296.54,56.08,870.88,7.1,1252.57,1533.0,36.0,229267.0,97666.0,4651.0,33032.0,224.0,93694.0,2716
93,XE,ExpressJet Airlines Inc.,2,2011,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,4,15234.0,3515.0,704.2199999999999,99.84,1401.14,3.17,1306.63,1681.0,31.0,253592.0,64971.0,14082.0,76928.0,121.0,97490.0,588
93,YV,Mesa Airlines Inc.,2,2011,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,5280.0,811.0,289.44,21.9,211.8,4.76,283.11,125.0,13.0,44013.0,16204.0,972.0,6653.0,201.0,19983.0,1848
93,YV,Mesa Airlines Inc.,2,2011,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,4,6777.0,938.0,148.0,21.88,326.81,2.34,438.96,209.0,5.0,55571.0,10302.0,2105.0,12794.0,69.0,30301.0,532
94,AA,American Airlines Inc.,3,2011,0,0,0,1,1,1,0,0,0,0,1,4,5,5,5,4,4,4,9602.0,1696.0,843.52,35.04,407.62,0.0,409.87,96.0,32.0,82703.0,44298.0,2340.0,12819.0,0.0,23246.0,1519
94,AA,American Airlines Inc.,3,2011,0,0,0,1,1,1,0,0,0,1,1,4,5,5,5,4,4,4,37103.0,6288.0,2066.38,158.20000000000002,2286.62,5.04,1771.77,738.0,101.0,361633.0,133819.0,11799.0,104387.0,171.0,111457.0,899
94,AS,Alaska Airlines Inc.,3,2011,0,0,0,1,1,1,0,0,0,0,1,4,5,5,5,4,4,4,4750.0,745.0,257.96,20.47,222.69,4.46,239.35999999999999,60.0,13.0,39889.0,17163.0,1525.0,6179.0,141.0,14881.0,961
94,AS,Alaska Airlines Inc.,3,2011,0,0,0,1,1,1,0,0,0,1,1,4,5,5,5,4,4,4,7226.0,1195.0,329.61,17.31,485.62,1.73,360.73,62.0,13.0,78756.0,27595.0,3633.0,18906.0,66.0,28556.0,589
94,B6,JetBlue Airways,3,2011,0,0,0,1,1,1,0,0,0,0,1,4,5,5,5,4,4,4,5609.0,1559.0,599.9,14.89,477.72,1.9300000000000002,464.59000000000003,26.0,6.0,92979.0,39677.0,2039.0,16909.0,49.0,34305.0,806
94,B6,JetBlue Airways,3,2011,0,0,0,1,1,1,0,0,0,1,1,4,5,5,5,4,4,4,12872.0,3592.0,1027.28,22.73,1393.28,5.5600000000000005,1143.2,58.0,56.0,229937.0,67141.0,3048.0,78448.0,190.0,81110.0,651
94,CO,Continental Air Lines Inc.,3,2011,0,0,0,1,1,1,0,0,0,0,1,4,5,5,5,4,4,4,3935.0,816.0,274.04,24.1,279.32,5.14,233.37,2.0,6.0,38070.0,13688.0,1777.0,9761.0,161.0,12683.0,992
94,CO,Continental Air Lines Inc.,3,2011,0,0,0,1,1,1,0,0,0,1,1,4,5,5,5,4,4,4,17403.0,3860.0,937.02,103.08999999999999,2018.65,26.18,775.0500000000001,36.0,63.0,188482.0,50752.0,6869.0,82792.0,612.0,47457.0,868
